path	translation	split
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205026.mp3	She always keeps her room tidy.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205027.mp3	Spring will come soon.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205038.mp3	My grandfather is from Osaka.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205040.mp3	We are all convinced that he is guilty.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205047.mp3	It was called Jack.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205050.mp3	No one can deny this.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205052.mp3	There were around twenty person.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205053.mp3	We have seen three wars.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205061.mp3	His shoulder was injured.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205062.mp3	How old is she in your opinion?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205063.mp3	what happened yesterday?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205069.mp3	There is an orange on the table.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205101.mp3	Take the short cut.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205102.mp3	The kite was invented two thousand years ago.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205103.mp3	Where are your things?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205104.mp3	Japan is an industrialized country.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205105.mp3	He heard screams.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19230543.mp3	I repaired the bike yesterday.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19230544.mp3	The public park is full of children.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19230545.mp3	The Statue of Liberty is a symbol of America.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19230546.mp3	Rainy weather lasted for ten continuous days.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19230547.mp3	Fight the disease.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261931.mp3	Is there an ATM near here?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261936.mp3	Do not interfere with what does not concern you!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261937.mp3	! I am not a guilty, inspector	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261938.mp3	The bus was full.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261939.mp3	How do you say that?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261945.mp3	I would prefer to go swimming.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261946.mp3	The lawn needs to be trimmed.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261947.mp3	I will buy a car.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261948.mp3	The man wore a tiger mask.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261949.mp3	Delayed due to heavy traffic.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261955.mp3	Your friendship means a lot to me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261956.mp3	You are teachers.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261957.mp3	I have a problem.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261958.mp3	Many celebrities come here.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261959.mp3	Everyone was happy.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261969.mp3	The monkey climbed the tree.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261970.mp3	Kuala Lumpur is worth a visit.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261971.mp3	She lost her way.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261972.mp3	I will travel in March.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261973.mp3	If you want to get a new bike, you should start saving money.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261979.mp3	It is getting better every day.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261981.mp3	I like to eat lasagna.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261982.mp3	Often it will snow tomorrow.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19261983.mp3	Pretend to be a doctor.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152216.mp3	She went to Germany to study medicine.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152217.mp3	Why can't you come?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152218.mp3	I own him.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152219.mp3	The Copra snakes are always awake.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152220.mp3	These are birds.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152221.mp3	I do not remember how to say thank you in German.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152223.mp3	I can't speak Japanese.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152224.mp3	I want to know your opinion.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152225.mp3	How much is this mountain bike?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152226.mp3	Science raises a house without a pillar, and ignorance destroys the house of honor and honor	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152227.mp3	Make sure to close the door before you leave.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152228.mp3	Do you want green or blue?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152229.mp3	Sometimes we make mistakes.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152230.mp3	Maybe it will come tomorrow.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152231.mp3	Teach me how to solve this problem.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152232.mp3	I know he is watching me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152233.mp3	I saw her entering the room.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152234.mp3	He is a famous artist.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152235.mp3	He was killed by the sword.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152236.mp3	The earth is round.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152237.mp3	It is better to go now before you miss the bus.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152238.mp3	Is this your bike?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152239.mp3	Hamlet Shakespeare's play.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152240.mp3	We must take care to preserve our national heritage.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152241.mp3	Just follow your heart.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152242.mp3	I'm talking about this pen, not the one on the desk.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152243.mp3	None of your business.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152244.mp3	Do you know how to play chess?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152245.mp3	Any child can do that.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152246.mp3	Her new novel will be published next month.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152247.mp3	Try to get rid of ants.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152248.mp3	Do you like singing?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152249.mp3	May I borrow your racket today?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19152250.mp3	Do you have what you want to say?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19359972.mp3	The most precious place in the lower area is a saddle of Sabih and the best of Jalis is a book	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19359973.mp3	She is in the bathroom.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19359974.mp3	This is the question.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19359975.mp3	I want to drink a cup of coffee.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19359976.mp3	Money does not bring happiness, but it allows us to live our unhappiness in luxury.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360002.mp3	It’s on me.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360003.mp3	He focused on his studies.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360004.mp3	I forgot to ask him.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360005.mp3	There are twelve months in a year.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360006.mp3	Get faster and will not be late for school.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360017.mp3	You look happy today.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360018.mp3	You can't swim, right?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360019.mp3	You look sad.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360020.mp3	Faster, or you will miss the bus.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360021.mp3	I think he will get rich one day.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360022.mp3	Basit was a fierce man.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360023.mp3	Tokyo is the largest city in Japan.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360024.mp3	I am glad to hear that.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360025.mp3	I thought you liked learning new things.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19360026.mp3	We have two cats, one is white and the other is black.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384347.mp3	My mom reads a magazine.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384348.mp3	My wife is a doctor.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384361.mp3	I don't know if he's still with me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384362.mp3	I want to try that.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384365.mp3	The lying rope is small	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384366.mp3	Cold as snow.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384372.mp3	Tired of being proud of himself.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384374.mp3	He shot me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384376.mp3	The kite was invented two thousand years ago.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384378.mp3	Her passion is to become an ambassador.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384380.mp3	Want another cup of tea? I prepared a cup for you a few moments ago!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384386.mp3	Tell me about it.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384387.mp3	How do I know?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19384388.mp3	My mom prepares a cake for my father.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380896.mp3	It’s dangerous to drive rashly.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380898.mp3	This was their only conversation during the meal.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380903.mp3	About a thousand participated in the demonstration.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380911.mp3	I had a Nissan car before I owned this.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380912.mp3	They say that he will never come back.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380913.mp3	The library is on the fourth floor.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380914.mp3	The train will depart in ten minutes.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380915.mp3	Here is the location of the accident.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380921.mp3	I want to book a table for two.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380922.mp3	My aunt brought me some flowers.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380923.mp3	Don't forget we have a duty.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380924.mp3	Bring it to me.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380925.mp3	They forced her to confess.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380944.mp3	Do you not see?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19380945.mp3	She has two tall men.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386505.mp3	These are my books.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386506.mp3	How are you, Miss John?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386508.mp3	Can you close the door?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386509.mp3	Can I help you?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386511.mp3	I wouldn't do it without you, thank you.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386512.mp3	He drives at high speed.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386514.mp3	unbelievable!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386516.mp3	My mother is older than my father.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386517.mp3	They are my sisters.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386520.mp3	The enemy surprised us.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386525.mp3	I'll try again, thank you.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386526.mp3	This car is bigger than that one.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386527.mp3	She is very smart.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386528.mp3	The nurse measured his temperature.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386529.mp3	Can I borrow your tennis racket for today?	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386537.mp3	It’s a good idea to play Al Shawky after lunch.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386538.mp3	His house is the family home.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386540.mp3	I bought a new bike.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19386541.mp3	Try to calm down	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220763.mp3	We are going to the city center to eat pizza.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220765.mp3	I love cats and dogs.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220766.mp3	The bell rang when I was eating.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220767.mp3	I watched TV this morning.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220768.mp3	A senator, Chauncey Deeb, also said,	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220769.mp3	Long live the Persian language!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220770.mp3	He painted his bike in red.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220771.mp3	Happy birthday!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220772.mp3	I focused on one thing.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220773.mp3	Why are you crying?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220774.mp3	In the name of Allah the Merciful.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220775.mp3	calm down.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220776.mp3	We haven't seen it anywhere.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220777.mp3	They lost the war.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220778.mp3	You need to shave your hair.	test
